"distance","altitude","color_packed","intensity","classification","coords"
"149.81","493.7250","90 100 118","137","22","2561761.003 1205175.938"
"149.82","492.6330","102 121 133","233","22","2561760.642 1205175.769"
"149.85","492.4630","65 82 105","156","22","2561762.7070000004 1205176.665"
"149.89","492.1240","58 71 99","18","22","2561760.0820000004 1205175.437"
"149.91","494.3840","94 108 123","152","6","2561761.6100000003 1205176.104"
"149.91","494.3840","94 108 123","152","6","2561761.6100000003 1205176.104"
"149.92","490.2540","55 68 92","102","22","2561760.436 1205175.57"
"149.93","489.5740","76 92 116","158","22","2561760.446 1205175.56"
"150.01","494.3470","209 227 215","236","6","2561762.4170000004 1205176.361"
"150.06","489.9820","53 68 95","31","22","2561759.821 1205175.131"
"150.06","492.3520","142 166 174","181","22","2561760.4680000003 1205175.432"
"150.11","492.3250","68 81 108","107","22","2561760.115 1205175.209"
"150.11","492.3250","68 81 108","107","22","2561760.115 1205175.209"
"150.11","494.3980","154 172 188","187","6","2561759.73 1205175.033"
"150.46","494.3590","89 105 121","131","6","2561760.0450000004 1205174.796"
"150.52","494.3620","149 160 157","241","6","2561760.679 1205175.019"
"150.52","494.3620","149 160 157","241","6","2561760.679 1205175.019"
"150.7","494.3980","86 95 112","173","6","2561761.929 1205175.383"
"150.7","494.3980","86 95 112","173","6","2561761.929 1205175.383"
"150.74","494.4120","131 140 145","97","6","2561761.49 1205175.141"
"150.94","494.3580","183 202 195","217","6","2561763.24 1205175.712"
"150.94","494.3570","183 202 195","217","6","2561763.24 1205175.712"
"151.02","494.3810","164 187 181","36","6","2561763.0300000003 1205175.536"
"151.34","494.4270","130 140 147","107","6","2561761.159 1205174.3290000001"
"151.38","494.3840","95 105 115","17","6","2561760.565 1205174.026"
"151.38","494.3640","165 176 173","176","6","2561760.855 1205174.158"
"151.72","495.6720","59 70 95","140","6","2561760.227 1205173.4980000001"
"151.77","495.6140","149 173 194","49","6","2561760.355 1205173.493"
"151.84","494.3720","76 95 121","64","6","2561763.6070000003 1205174.894"
"151.94","496.1670","79 89 104","108","6","2561760.619 1205173.428"
"151.94","494.4010","85 102 130","205","6","2561762.443 1205174.256"
"151.96","494.3880","69 85 117","228","6","2561763.649 1205174.776"
"152.02","496.4850","82 92 109","88","6","2561762.457 1205174.18"
"152.02","496.4850","82 92 109","88","6","2561762.4570000004 1205174.18"
"152.07","494.4250","56 70 100","50","6","2561762.8800000004 1205174.317"
"152.15","494.4610","58 72 100","116","6","2561761.463 1205173.579"
"152.15","494.4600","58 72 100","116","6","2561761.463 1205173.5790000001"
"152.21","494.5940","59 72 99","162","6","2561763.1160000004 1205174.263"
"152.23","495.4460","157 172 174","143","6","2561762.1580000003 1205173.807"
"152.28","496.5940","182 191 194","233","6","2561762.504 1205173.911"
"152.29","496.2560","53 66 88","37","6","2561760.6210000003 1205173.0520000001"
"152.31","496.5710","45 57 78","44","6","2561761.838 1205173.5790000001"
"152.34","495.6430","98 115 130","51","6","2561760.953 1205173.146"
"152.34","495.6430","98 115 130","51","6","2561760.953 1205173.146"
"152.36","494.7760","55 69 100","227","6","2561763.594 1205174.317"
"152.39","494.8210","55 69 99","79","6","2561762.9540000004 1205173.996"
"152.42","494.7670","80 85 96","205","6","2561762.5280000004 1205173.766"
"152.47","494.8200","55 62 73","174","6","2561761.771 1205173.376"
"152.58","495.0370","55 65 96","111","6","2561763.5420000004 1205174.053"
"152.64","496.5140","157 165 172","151","6","2561762.771 1205173.631"
"152.64","496.5140","157 165 172","151","6","2561762.771 1205173.631"
"152.64","495.0090","60 70 97","34","6","2561761.321 1205172.975"
"152.69","495.1330","48 60 81","162","6","2561762.0280000004 1205173.246"
"152.69","495.1330","48 60 81","162","6","2561762.0280000004 1205173.246"
"152.7","495.1240","52 65 94","56","6","2561760.703 1205172.633"
"152.73","495.3450","58 73 104","241","6","2561763.298 1205173.7750000001"
"153.01","495.5520","58 72 101","21","6","2561762.0280000004 1205172.898"
"153.05","495.6700","68 83 112","124","6","2561763.713 1205173.617"
"153.07","496.5380","172 180 173","233","6","2561762.571 1205173.073"
"153.08","495.6150","63 77 105","146","6","2561761.8060000003 1205172.712"
"153.29","496.5330","200 208 200","107","6","2561762.754 1205172.9170000001"
"153.33","495.9800","59 64 86","84","6","2561761.608 1205172.3560000001"
"153.33","495.9800","59 64 86","84","6","2561761.608 1205172.356"
"153.59","495.7560","178 186 182","107","6","2561763.128 1205172.752"
"153.72","495.6740","141 148 151","0","6","2561761.9590000003 1205172.0790000001"
"153.72","495.6740","141 148 151","0","6","2561761.9590000003 1205172.0790000001"
"153.8","495.4100","169 166 157","162","6","2561764.4910000004 1205173.138"
"153.8","495.4100","169 166 157","162","6","2561764.4910000004 1205173.138"
"153.94","495.3200","172 177 170","249","6","2561763.9880000004 1205172.763"
"154.01","495.3160","173 182 182","15","6","2561763.1550000003 1205172.303"
"154.07","495.3110","144 157 162","88","6","2561761.605 1205171.543"
"154.09","495.1290","162 159 152","134","6","2561764.0080000004 1205172.6"
"154.12","495.0670","176 179 169","237","6","2561764.6210000003 1205172.851"
"154.12","495.0670","176 179 169","237","6","2561764.6210000003 1205172.851"
"154.14","495.1240","163 173 175","173","6","2561762.565 1205171.894"
"154.23","494.9890","164 178 180","70","6","2561763.338 1205172.144"
"154.32","494.9840","132 137 143","131","6","2561761.585 1205171.252"
"154.32","494.9840","132 137 143","131","6","2561761.585 1205171.252"
"154.38","494.7950","163 160 153","226","6","2561764.2720000003 1205172.408"
"154.51","494.6070","166 163 157","61","6","2561764.048 1205172.161"
"154.51","494.6070","166 163 157","61","6","2561764.048 1205172.161"
"154.56","494.5130","158 157 152","45","6","2561763.673 1205171.938"
"154.6","494.5710","148 157 160","62","6","2561762.784 1205171.492"
"154.61","494.5640","139 146 150","48","6","2561762.183 1205171.212"
"154.73","494.2880","172 177 170","131","6","2561764.4140000003 1205172.087"
"154.82","494.5030","148 164 169","44","6","2561762.872 1205171.295"
"154.82","494.5020","148 164 169","44","6","2561762.872 1205171.295"
"154.94","494.0620","155 153 150","179","6","2561764.0100000002 1205171.675"
"155.02","494.4840","149 166 170","31","6","2561762.041 1205170.697"
"155.39","493.5140","111 121 132","73","6","2561764.0810000002 1205171.215"
"155.49","493.3480","163 172 167","152","6","2561764.699 1205171.378"
"155.49","493.3480","163 172 167","152","6","2561764.699 1205171.378"
"155.62","493.1430","210 218 201","131","6","2561765.3400000003 1205171.523"
"155.67","494.4720","140 157 164","4","6","2561762.0330000003 1205169.979"
"155.67","494.4720","140 157 164","4","6","2561762.0330000003 1205169.979"
"155.75","494.4700","149 169 174","6","6","2561763.1300000004 1205170.391"
"155.81","494.3920","165 187 192","55","6","2561763.6840000004 1205170.567"
"155.81","494.3920","165 187 192","55","6","2561763.6840000004 1205170.567"
"155.95","492.6910","170 171 161","159","6","2561765.108 1205171.065"
"155.99","494.4340","137 157 170","138","6","2561764.311 1205170.653"
"156.16","494.4820","129 144 151","180","6","2561762.7490000003 1205169.759"
"156.17","492.4690","149 147 139","9","6","2561765.304 1205170.911"
"156.22","492.4350","56 70 88","204","6","2561764.5220000003 1205170.503"
"156.22","492.4340","56 70 88","204","6","2561764.5220000003 1205170.502"
"156.54","494.4690","155 173 177","114","6","2561762.483 1205169.229"
"156.61","494.4540","185 204 208","251","6","2561763.6010000003 1205169.651"
"156.72","492.1510","62 71 84","119","6","2561764.7970000003 1205170.0760000001"
"156.76","491.9510","175 180 179","206","6","2561765.477 1205170.342"
"156.8","493.0940","161 177 183","195","22","2561764.827 1205170.006"
"156.81","479.7200","206 214 212","2","31","2561762.611 1205168.989"
"156.82","492.8470","147 162 168","91","22","2561764.838 1205169.982"
"156.83","494.4450","156 171 174","90","6","2561764.409 1205169.783"
"156.86","494.4270","160 177 183","34","6","2561763.551 1205169.358"
"156.86","494.4270","160 177 183","34","6","2561763.551 1205169.357"
"156.89","494.3880","148 165 171","105","6","2561762.7920000004 1205168.981"
"156.96","482.5180","199 203 194","13","22","2561765.912 1205170.312"
"156.97","482.1840","175 178 178","60","22","2561763.3140000002 1205169.124"
"156.97","482.1840","175 178 178","60","22","2561763.3140000002 1205169.124"
"157.03","480.5900","129 131 124","9","22","2561765.3660000004 1205169.986"
"157.03","480.5900","129 131 124","9","22","2561765.3660000004 1205169.986"
"157.04","482.5060","207 211 188","95","22","2561765.365 1205169.981"
"157.06","481.9350","224 228 228","160","22","2561763.5300000003 1205169.124"
"157.06","481.9340","224 228 228","160","22","2561763.5300000003 1205169.124"
"157.07","484.6820","147 150 138","244","22","2561765.3770000003 1205169.948"
"157.07","484.6820","147 150 138","244","22","2561765.3770000003 1205169.948"
"157.1","492.6150","168 173 164","221","22","2561765.0790000004 1205169.785"
"157.1","492.6150","168 173 164","221","22","2561765.0790000004 1205169.785"
"157.1","492.2810","255 255 253","178","22","2561763.852 1205169.229"
"157.11","493.0970","181 183 172","59","22","2561764.0620000004 1205169.317"
"157.11","493.0970","181 183 172","59","22","2561764.0620000004 1205169.317"
"157.11","489.2680","59 58 57","175","6","2561764.531 1205169.528"
"157.13","493.8720","213 221 224","56","6","2561765.237 1205169.823"
"157.14","484.6150","137 135 131","82","22","2561764.034 1205169.263"
"157.14","493.3040","163 167 157","144","22","2561763.338 1205168.952"
"157.14","484.6150","137 135 131","82","22","2561764.034 1205169.263"
"157.14","493.3040","163 167 157","144","22","2561763.338 1205168.952"
"157.14","484.3170","156 157 142","57","22","2561764.6840000004 1205169.56"
"157.14","489.3360","163 162 154","206","6","2561765.9740000004 1205170.147"
"157.15","483.4410","193 195 176","115","22","2561764.4420000003 1205169.438"
"157.16","479.7560","95 104 106","36","31","2561763.841 1205169.158"
"157.16","492.5020","212 215 207","20","22","2561762.818 1205168.695"
"157.16","492.7040","235 236 233","11","22","2561763.375 1205168.9510000001"
"157.17","480.5710","188 194 176","123","22","2561764.122 1205169.272"
"157.17","482.4720","215 211 180","221","22","2561764.919 1205169.638"
"157.18","479.7300","91 101 109","243","31","2561763.1780000003 1205168.839"
"157.18","491.7110","217 224 215","38","6","2561765.1330000004 1205169.722"
"157.18","479.7300","91 101 109","243","31","2561763.1780000003 1205168.839"
"157.18","491.7110","217 224 215","38","6","2561765.1330000004 1205169.722"
"157.18","481.6460","185 187 161","96","22","2561764.463 1205169.421"
"157.19","483.4560","227 225 202","209","22","2561764.737 1205169.536"
"157.19","491.4200","153 160 168","59","6","2561765.875 1205170.05"
"157.2","491.7190","250 252 239","163","6","2561764.2520000003 1205169.296"
"157.21","489.3000","94 96 96","133","6","2561763.1810000003 1205168.8"
"157.22","480.3600","226 224 193","148","22","2561764.7690000003 1205169.513"
"157.22","480.9630","183 187 169","162","22","2561764.273 1205169.283"
"157.22","492.1100","255 255 255","23","22","2561763.7 1205169.03"
"157.23","489.2490","185 189 184","202","6","2561765.4340000004 1205169.803"
"157.23","489.2490","185 189 184","202","6","2561765.4340000004 1205169.803"
"157.24","484.5080","203 210 201","56","22","2561766.02 1205170.0590000001"
"157.24","484.5080","203 210 201","56","22","2561766.02 1205170.0590000001"
"157.25","489.2270","157 160 157","231","6","2561764.071 1205169.161"
"157.25","492.1290","255 255 251","226","22","2561762.95 1205168.653"
"157.25","489.2270","157 160 157","231","6","2561764.071 1205169.161"
"157.25","492.1290","255 255 251","226","22","2561762.95 1205168.653"
"157.27","494.3980","132 138 139","106","6","2561762.7780000004 1205168.56"
"157.3","479.7430","137 148 151","221","3","2561762.983 1205168.614"
"157.31","484.4300","210 209 184","196","22","2561765.4710000004 1205169.736"
"157.34","491.4030","121 123 124","99","6","2561763.751 1205168.922"
"157.34","491.4030","121 123 124","99","6","2561763.75 1205168.921"
"157.35","489.2080","220 223 214","59","6","2561762.821 1205168.486"
"157.35","489.2080","220 223 214","59","6","2561762.821 1205168.486"
"157.41","484.4390","179 183 185","229","22","2561763.7890000003 1205168.861"
"157.41","489.0880","159 164 155","59","6","2561765.6270000003 1205169.692"
"157.41","484.4390","179 183 185","229","22","2561763.7890000003 1205168.861"
"157.41","489.0880","159 164 155","59","6","2561765.6270000003 1205169.692"
"157.41","491.3880","100 99 90","9","6","2561762.838 1205168.435"
"157.42","482.4690","116 124 133","11","6","2561765.741 1205169.729"
"157.42","482.4690","116 124 133","11","6","2561765.7410000004 1205169.729"
"157.42","484.4300","192 199 198","243","22","2561763.0250000004 1205168.506"
"157.42","484.4300","192 199 198","243","22","2561763.0250000004 1205168.506"
"157.43","491.4410","91 91 89","73","6","2561764.6840000004 1205169.246"
"157.53","479.4530","159 161 152","182","2","2561764.398 1205169.006"
"157.53","479.4530","159 161 152","182","2","2561764.398 1205169.006"
"157.57","489.0780","142 145 135","102","6","2561765.2950000004 1205169.367"
"157.61","489.0460","157 156 146","196","6","2561764.733 1205169.072"
"157.61","489.0450","157 156 146","196","6","2561764.733 1205169.072"
"157.65","482.0350","110 121 132","222","22","2561763.889 1205168.643"
"157.69","480.1150","160 173 170","25","4","2561765.477 1205169.317"
"157.69","480.1150","160 173 170","25","4","2561765.477 1205169.317"
"157.69","480.6480","144 149 144","63","4","2561764.463 1205168.8560000001"
"157.69","480.6480","144 149 144","63","4","2561764.463 1205168.856"
"157.85","489.0570","161 160 155","186","6","2561763.023 1205168.028"
"157.9","482.4370","125 134 144","191","6","2561766.1580000003 1205169.398"
"157.9","482.4370","125 134 144","191","6","2561766.1580000003 1205169.398"
"157.92","479.4540","91 100 113","146","31","2561764.291 1205168.526"
"157.93","489.0810","199 208 209","90","6","2561763.693 1205168.246"
"158.05","479.4220","60 66 74","95","2","2561765.2780000004 1205168.837"
"158.09","479.6510","197 224 234","2","3","2561764.071 1205168.239"
"158.16","479.4610","146 155 165","81","2","2561765.821 1205168.962"
"158.2","479.4690","88 97 110","80","2","2561762.933 1205167.609"
"158.69","479.3840","76 81 90","104","2","2561763.929 1205167.518"
"158.69","479.3940","77 82 98","183","2","2561765.47 1205168.212"
"158.7","479.4200","124 126 135","68","31","2561766.159 1205168.523"
"158.7","479.4200","124 126 135","68","31","2561766.159 1205168.523"
"158.85","479.4340","156 168 183","18","31","2561765.1100000003 1205167.881"
"158.87","479.4200","99 107 119","181","18","2561764.875 1205167.746"
"159.19","486.1190","100 107 121","18","5","2561765.5110000004 1205167.692"
"159.36","479.3890","106 110 123","97","2","2561764.5820000004 1205167.084"
"159.4","485.9890","116 123 136","248","5","2561765.4650000003 1205167.432"
"159.4","485.9890","116 123 136","248","5","2561765.4650000003 1205167.432"
"159.42","484.1070","70 79 102","149","5","2561767.0360000003 1205168.124"
"159.42","484.1070","70 79 102","149","5","2561767.0360000003 1205168.124"
"159.44","486.0170","108 113 131","249","5","2561766.943 1205168.055"
"159.45","484.7230","94 99 118","237","5","2561766.943 1205168.05"
"159.49","483.6510","93 100 113","50","5","2561765.828 1205167.506"
"159.49","483.6510","93 100 113","50","5","2561765.828 1205167.506"
"159.49","485.0810","110 116 131","230","5","2561765.8310000002 1205167.5050000001"
"159.51","485.5550","102 106 123","103","5","2561764.537 1205166.897"
"159.51","485.5540","102 106 123","103","5","2561764.537 1205166.897"
"159.51","486.1650","87 93 108","141","5","2561766.193 1205167.641"
